उद्बोधक,significant  A,audio_44312
महत्वपूर्ण,significant  A,audio_44313
सूचित करना,signify VT,audio_44314
बताना,signify VT,audio_44315
प्रकट करना,signify VT,audio_44316
वर्णन करना,signify VT,audio_44317
२. अभिप्राय रखना,signify VT,audio_44318
अर्थ रखना,signify VT,audio_44319
चुप्पी,silence N,audio_44320
निःशब्दता,silence N,audio_44321
शब्दाभाव,silence N,audio_44322
मौन,silence N,audio_44323
२. छिपाव,silence N,audio_44324
गुप्तता,silence N,audio_44325
चुप करना,silence VT,audio_44326
मौन करना,silence VT,audio_44327
मुंह बन्द करना,silence VT,audio_44328
चुप,silent A,audio_44329
मौन,silent A,audio_44330
सुनसान,silent A,audio_44331
खामोश,silent A,audio_44332
शांत,silent A,audio_44333
स्थिर,silent A,audio_44334
निःशब्द,silent A,audio_44335
पत्थर,silica N,audio_44336
रेशम या रेशमी कपडा,silk N,audio_44337
रेशम का कीडा,silkworm N,audio_44338
रेशमी,silky  A,audio_44339
नर्म,silky  A,audio_44340
कोमल,silky  A,audio_44341
चिकना,silky  A,audio_44342
देहलीज,sill N,audio_44343
चौखट,sill N,audio_44344
मूर्ख,silly  A,audio_44345
अनाडी,silly  A,audio_44346
भोला,silly  A,audio_44347
दुर्बल,silly  A,audio_44348
मूर्ख,silly  N,audio_44349
पानी के बहाव से लायी हुई मिट्टी या रेत,silt N,audio_44350
चांदी का,silver A,audio_44351
चांदी,silver N,audio_44352
चांदी का रुपया इत्यादि,silver N,audio_44353
चांदी चढाना,silver VT,audio_44354
चांदी की कली करना,silver VT,audio_44355
चांदी के जेवर,silverware N,audio_44356
चांदी के सदृश,silvery A,audio_44357
उज्जवल,silvery A,audio_44358
सफेद,silvery A,audio_44359
चमकीला,silvery A,audio_44360
चांदी चढा हुआ,silvery A,audio_44361
समान,similar A,audio_44362
सदृश,similar A,audio_44363
एकसा,similar A,audio_44364
समानता,similarity N,audio_44365
सदृश्यता,similarity N,audio_44366
सादृश्य,similarity N,audio_44367
उसी प्रकार,similarly  Adv,audio_44368
सादृश्य से,similarly  Adv,audio_44369
एक भांति,similarly  Adv,audio_44370
थोडा थोडा खोलना,simmer N,audio_44371
गुनगुनाहट,simmer N,audio_44372
धीरे धीरे खौलना,simmer VT,audio_44373
सिमसिमाना,simmer VT,audio_44374
सीधा,simple A,audio_44375
अकेला,simple A,audio_44376
निरा,simple A,audio_44377
सादा,simple A,audio_44378
भोला,simple A,audio_44379
मूर्ख,simple A,audio_44380
२. निर्दोष,simple A,audio_44381
निष्कपट,simple A,audio_44382
शुद्ध,simple A,audio_44383
स्वच्छ,simple A,audio_44384
सरल,simple A,audio_44385
जडी,simple N,audio_44386
बूटी,simple N,audio_44387
एकवर्ण समीकरण,simple-�����۰�� N,audio_44388
लघुकरण,simplification N,audio_44389
सरल करने का काम,simplification N,audio_44390
स्पष्ट करना,simplify VT,audio_44391
सरल करना,simplify VT,audio_44392
साधारण करना,simplify VT,audio_44393
साफ साफ,simply Adv,audio_44394
सरलता से,simply Adv,audio_44395
निष्कपटता से,simply Adv,audio_44396
२. अज्ञानता से,simply Adv,audio_44397
मूर्खता से,simply Adv,audio_44398
बनावटी,simulate A,audio_44399
झूठा,simulate A,audio_44400
जाली,simulate A,audio_44401
बहानेबाज,simulate A,audio_44402
नकल करना,simulate VT,audio_44403
स्वांग करना,simulate VT,audio_44404
भेष बदलना,simulate VT,audio_44405
बहाना करना,simulate VT,audio_44406
बनावट,simulation N,audio_44407
कपट,simulation N,audio_44408
पाखण्ड,simulation N,audio_44409
छद्मवेष धारण,simulation N,audio_44410
समकालीन,simultaneous A,audio_44411
एक ही समय का,simultaneous A,audio_44412
समकालिक,simultaneous A,audio_44413
द्विवर्ण या युगपत्त समीकरण,simultaneous-�����۰��  N,audio_44414
पाप,sin  N,audio_44415
अपराध,sin  N,audio_44416
दोष,sin  N,audio_44417
खता,sin  N,audio_44418
पाप कराना,sin  VT,audio_44419
अपराध कराना,sin  VT,audio_44420
क्योंकि,since  Conj,audio_44421
इसलिए,since  Conj,audio_44422
इस कारण से,since  Conj,audio_44423
से,since  Prep,audio_44424
पश्चात,since  Prep,audio_44425
सीधे से,since  Prep,audio_44426
सच्चा,sincere A,audio_44427
खरा,sincere A,audio_44428
शुद्ध,sincere A,audio_44429
स्वच्छ,sincere A,audio_44430
निष्कपट,sincere A,audio_44431
ईमानदारी से,sincerely  Adv,audio_44432
निष्ठा से,sincerely  Adv,audio_44433
शुद्धता से,sincerely  Adv,audio_44434
सच्चाई से,sincerely  Adv,audio_44435
ईमानदारी,sincereness  N,audio_44436
सच्चाई,sincereness  N,audio_44437
खराई,sincereness  N,audio_44438
निष्कपटता,sincereness  N,audio_44439
स्वच्छता,sincereness  N,audio_44440
यथार्थता,sincereness  N,audio_44441
रेखा विशेष,sine N,audio_44442
जीवा,sine N,audio_44443
द्विज्या,sine N,audio_44444
हीन,sine Prep,audio_44445
रहित,sine Prep,audio_44446
बिना,sine Prep,audio_44447
गाना,sing VTI,audio_44448
२. सराहना,sing VTI,audio_44449
प्रशंसा करना,sing VTI,audio_44450
जलाना,singe  VT,audio_44451
झुलसाना,singe  VT,audio_44452
ना,singe  VT,audio_44453
गानेवाला,singer N,audio_44454
गवैया,singer N,audio_44455
गायक,singer N,audio_44456
एक,single A,audio_44457
अकेला,single A,audio_44458
केवल,single A,audio_44459
अलग,single A,audio_44460
न्यारा,single A,audio_44461
२. कुंवारा,single A,audio_44462
अविवाहित,single A,audio_44463
३. सच्चा,single A,audio_44464
४. स्वच्छ,single A,audio_44465
एक,single N,audio_44466
अकेला,single N,audio_44467
अलग,single N,audio_44468
२. कुंवारा,single N,audio_44469
अविवाहित,single N,audio_44470
चुनना,single VT,audio_44471
छांटना,single VT,audio_44472
ना,single VT,audio_44473
अकेला,singly Adv,audio_44474
एक एक कर के,singly Adv,audio_44475
२. सच्चाई से,singly Adv,audio_44476
खराई से,singly Adv,audio_44477
एक वचन,singular A,audio_44478
२. बडा,singular A,audio_44479
विख्यात,singular A,audio_44480
३. अनोखा,singular A,audio_44481
निराला,singular A,audio_44482
अकेला,singular A,audio_44483
अद्वितीय,singular A,audio_44484
बायां,sinister A,audio_44485
२. बुरा,sinister A,audio_44486
अशुभ,sinister A,audio_44487
कुटील,sinister A,audio_44488
मनहूस,sinister A,audio_44489
कपटी,sinister A,audio_44490
बेईमान,sinister A,audio_44491
सिंक,sink N,audio_44492
नाली,sink N,audio_44493
मोरी,sink N,audio_44494
डुबाना,sink VT,audio_44495
गिराना,sink VT,audio_44496
२. निराश करना,sink VT,audio_44497
३. दबाना,sink VT,audio_44498
४. खोदना,sink VT,audio_44499
५. प्रवेश करना,sink VT,audio_44500
बैठना,sink VT,audio_44501
६. कम करना,sink VT,audio_44502
घटाना,sink VT,audio_44503
बोझ जिससे मछली पकडने की डोरी आदि डूब जाये,sinker N,audio_44504
२. डूबने वाला आदमी या चीज,sinker N,audio_44505
डूबना,sinking N,audio_44506
पापी,sinner N,audio_44507
पातकी,sinner N,audio_44508
दोषी,sinner N,audio_44509
मोड,sinus  N,audio_44510
२. छेद,sinus  N,audio_44511
दरार,sinus  N,audio_44512
३. खाडी,sinus  N,audio_44513
४. नासूर,sinus  N,audio_44514
घूंट,sip  N,audio_44515
चुसकी,sip  N,audio_44516
घूंट लेना,sip  VT,audio_44517
सुडकना,sip  VT,audio_44518
चूसना,sip  VT,audio_44519
चाटना,sip  VT,audio_44520
टेढी नली,siphon N,audio_44521
नाली,siphon N,audio_44522
एक यंत्र,siphon N,audio_44523
महाशय,sir  N,audio_44524
महोदय,sir  N,audio_44525
जनाब,sir  N,audio_44526
साहब,sir  N,audio_44527
बहादुर,sir  N,audio_44528
पिता,sire N,audio_44529
पुरखा,sire N,audio_44530
कर्तार,sire N,audio_44531
२. नरपशु,sire N,audio_44532
३. राजा साहब,sire N,audio_44533
राजा का सम्बोधन,sire N,audio_44534
एक गानेवाली समुद्री परी,siren  N,audio_44535
मोहिनी स्त्री,siren  N,audio_44536
ठगनी,siren  N,audio_44537
बहिन,sister N,audio_44538
जीजी,sister N,audio_44539
भगिनी,sister N,audio_44540
एक मत या संप्रदाय की स्त्रियों का समाज,sisterhood N,audio_44541
भगिनी समाज,sisterhood N,audio_44542
२. बहिनपन,sisterhood N,audio_44543
भगिनीत्व,sisterhood N,audio_44544
बैठना,sit  N,audio_44545
अड्डेपर बैठना,sit  N,audio_44546
बसेरा लेना,sit  N,audio_44547
आराम करना,sit  N,audio_44548
पडना,sit  N,audio_44549
रहना,sit  N,audio_44550
सेना,sit  N,audio_44551
अंडो पर बैठना,sit  N,audio_44552
२. सभा करना,sit  N,audio_44553
कचहरी करना,sit  N,audio_44554
३. ठीक होना,sit  N,audio_44555
फबना,sit  N,audio_44556
आसन जमाना,sit  VT,audio_44557
बैठाना,sit  VT,audio_44558
स्थान,site N,audio_44559
जगह,site N,audio_44560
स्थिति,site N,audio_44561
ठौर,site N,audio_44562
बैठक,sitting N,audio_44563
आराम करना,sitting N,audio_44564
२. सभा,sitting N,audio_44565
जलसा,sitting N,audio_44566
बैठक,sitting N,audio_44567
इजलास,sitting N,audio_44568
स्थित,situated A,audio_44569
स्थापित,situated A,audio_44570
स्थिति,situation  N,audio_44571
स्थान,situation  N,audio_44572
ठौर,situation  N,audio_44573
अवस्था,situation  N,audio_44574
गत,situation  N,audio_44575
गौं,situation  N,audio_44576
पद,situation  N,audio_44577
ओहदा,situation  N,audio_44578
पदवी,situation  N,audio_44579
नौकरी,situation  N,audio_44580
छः,six  N,audio_44581
छः गुना,sixfold A,audio_44582
सोलहवां भाग,sixteen N,audio_44583
सोलहवां,sixteenth  A,audio_44584
छठवां,sixth  A,audio_44585
छठवां भाग,sixth  N,audio_44586
साठ,sixtieth A,audio_44587
साठवां भाग,sixtieth N,audio_44588
साठ,sixty  N,audio_44589
डीलवाला,sizable A,audio_44590
बहुत लम्बा चौडा,sizable A,audio_44591
बडा,sizable A,audio_44592
आकार,size N,audio_44593
परिणाम,size N,audio_44594
डील,size N,audio_44595
२. सरेस,size N,audio_44596
लासा,size N,audio_44597
परिमाण बांधना,size VT,audio_44598
आकार के क्रम से रखना,size VT,audio_44599
२. सरेस लगाना,size VT,audio_44600
बर्फ पर चलने का जूता,skate  N,audio_44601
२. एक प्रकार की मछली जिसकी पीठ पर कांटा होता है,skate  N,audio_44602
स्केट जूता पर चलना,skate  VT,audio_44603
अस्थिपंजर,skeleton N,audio_44604
शरीर का अस्थिमात्र,skeleton N,audio_44605
ठठरी,skeleton N,audio_44606
२. ढांचा,skeleton N,audio_44607
खाका,skeleton N,audio_44608
कच्चा ढांचा,sketch N,audio_44609
नक्षा,sketch N,audio_44610
मसौदा,sketch N,audio_44611
स्थूल लेख,sketch N,audio_44612
नक्षा खींचना,sketch VT,audio_44613
खसरा बनाना,sketch VT,audio_44614
ढांचा बनाना,sketch VT,audio_44615
मसौदा करना,sketch VT,audio_44616
स्थूल वर्णन करना,sketch VT,audio_44617
ढांचा या खाका वाला,sketchy A,audio_44618
अधूरा,sketchy A,audio_44619
अंशपूर्ण,sketchy A,audio_44620
टेढा,skew A,audio_44621
तिरछा,skew A,audio_44622
कबाब का सींकचा,skewer N,audio_44623
कील,skewer N,audio_44624
सीख,skewer N,audio_44625
सलाई,skewer N,audio_44626
सीख में पिरोना,skewer VT,audio_44627
फिसलन,skid N,audio_44628
डोंगी,skiff  N,audio_44629
छोटी नाव,skiff  N,audio_44630
विद्या,skill  N,audio_44631
गुण,skill  N,audio_44632
प्रवीणता,skill  N,audio_44633
निपुणता,skill  N,audio_44634
निपुण,skilled A,audio_44635
गुणी,skilled A,audio_44636
पटु,skilled A,audio_44637
चतुर,skilled A,audio_44638
कुशल,skilled A,audio_44639
कडेदार डेगची,skillet N,audio_44640
छोटा कडेदार हण्डा या बटुआ,skillet N,audio_44641
झाग,skim N,audio_44642
फेन,skim N,audio_44643
फफूंदन,skim N,audio_44644
झाग या फेन या मलाई उतारना,skim VTI,audio_44645
२. छूते हुए चले जाना,skim VTI,audio_44646
कलछी,skimmer N,audio_44647
झरनी,skimmer N,audio_44648
खाल,skin N,audio_44649
चमडा,skin N,audio_44650
छाल,skin N,audio_44651
छिलका,skin N,audio_44652
झिल्ली,skin N,audio_44653
खाल या चमडा खींचना,skin VT,audio_44654
छिलका उतारना,skin VT,audio_44655
२. धोखा देना,skin VT,audio_44656
३. चमडा मढना या लगाना,skin VT,audio_44657
चमडादार,skinny A,audio_44658
केवल चमडादार,skinny A,audio_44659
उछल,skip N,audio_44660
कूद,skip N,audio_44661
फलांग,skip N,audio_44662
२. भूल,skip N,audio_44663
छूट,skip N,audio_44664
चूक,skip N,audio_44665
छोड जाना,skip VT,audio_44666
भूल जाना,skip VT,audio_44667
भूल करना,skip VT,audio_44668
२. कूदना,skip VT,audio_44669
उछलना,skip VT,audio_44670
सौदागरी जहाज का मालिक,skipper N,audio_44671
२. कूदनेवाला,skipper N,audio_44672
हल्की लडाई,skirmish N,audio_44673
लडाई भिडाई,skirmish N,audio_44674
झगडा,skirmish N,audio_44675
हल्की लडाई लडना,skirmish VT,audio_44676
थोडे थोडे आदमियों से लडना,skirmish VT,audio_44677
स्कर्ट,skirt  N,audio_44678
कोर,skirt  N,audio_44679
छोर,skirt  N,audio_44680
आंचल,skirt  N,audio_44681
किनारा,skirt  N,audio_44682
घेरना,skirt  VTI,audio_44683
छोर पर होना,skirt  VTI,audio_44684
लजीली,skittish A,audio_44685
भीरु,skittish A,audio_44686
भडकीली,skittish A,audio_44687
चंचल,skittish A,audio_44688
चपल,skittish A,audio_44689
खोपडी,skull  N,audio_44690
कपाल,skull  N,audio_44691
ऐसी टोपी जो सिर पर जमकर बैठ जाये,skull-���  N,audio_44692
आकाश,sky  N,audio_44693
गगन,sky  N,audio_44694
आसमान,sky  N,audio_44695
अंतरिक्ष,sky  N,audio_44696
चक्रवाक,skylark N,audio_44697
लवा,skylark N,audio_44698
झरोखा,skylight N,audio_44699
रोशनदान,skylight N,audio_44700
क्षितिज,skyline N,audio_44701
आकाश वृत्त,skyline N,audio_44702
बहुत ऊंची वस्तु,skyscraper N,audio_44703
गगनस्पर्शी वस्तु,skyscraper N,audio_44704
की कोठों का भवन इत्यादि,skyscraper N,audio_44705
आकाश की ओर,skyward A,audio_44706
तख्ता,slab N,audio_44707
संगमरमर या दूसरे पत्थर की पटिया,slab N,audio_44708
चक्की का पटरा या तख्ता,slab N,audio_44709
ढीला,slack  A,audio_44710
मन्द,slack  A,audio_44711
निर्बल,slack  A,audio_44712
सुस्त,slack  A,audio_44713
कोयले का चूरा,slack  N,audio_44714
राख आदि,slack  N,audio_44715
ढीला करना,slacken VT,audio_44716
मन्द करना,slacken VT,audio_44717
निर्बल करना,slacken VT,audio_44718
कम करना,slacken VT,audio_44719
सुस्त या शिथिल होना,slacken VT,audio_44720
धातु का मैल,slag N,audio_44721
ज्वालामुखी,slag N,audio_44722
पहाड की कीट,slag N,audio_44723
धडक,slam N,audio_44724
जोर,slam N,audio_44725
जोर से बन्द करना,slam VTI,audio_44726
मारना,slam VTI,audio_44727
जोर से मारना,slam VTI,audio_44728
कलंक,slander N,audio_44729
अपयश,slander N,audio_44730
अपवाद,slander N,audio_44731
झूठा कलङ्क लगाना,slander VT,audio_44732
दोष लगाना,slander VT,audio_44733
अपवाद करना,slander VT,audio_44734
अपयश देना,slander VT,audio_44735
मिथ्यावादक,slanderous A,audio_44736
मिथ्या,slanderous A,audio_44737
निन्दक,slanderous A,audio_44738
झूठा,slanderous A,audio_44739
कलंकी,slanderous A,audio_44740
गंवारु बोली,slang  N,audio_44741
झुका हुआ,slant  N,audio_44742
टेढा,slant  N,audio_44743
तिरछा,slant  N,audio_44744
तिरछा करना या होना,slant  VTI,audio_44745
ढालू होना,slant  VTI,audio_44746
टेढा,slanting A,audio_44747
तिरछा,slanting A,audio_44748
झुका हुआ,slanting A,audio_44749
तमाचा,slap N,audio_44750
चपत,slap N,audio_44751
थप्पड,slap N,audio_44752
धौल,slap N,audio_44753
चपत जमाना,slap VT,audio_44754
तमाचा मारना,slap VT,audio_44755
धौल मारना,slap VT,audio_44756
चीर,slash  N,audio_44757
काट,slash  N,audio_44758
चाक,slash  N,audio_44759
लम्बे टुकडे काटना,slash  VTI,audio_44760
चोट से गिरा देना,slash  VTI,audio_44761
स्लेट,slate  N,audio_44762
एक प्रकार का पत्थर,slate  N,audio_44763
स्लेट से पाटना,slate  VT,audio_44764
हत्या,slaughter  N,audio_44765
वध,slaughter  N,audio_44766
संहार,slaughter  N,audio_44767
हत्या करना,slaughter  VT,audio_44768
वध करना,slaughter  VT,audio_44769
मांस के लिए जानवर मारने का स्थान,slaughter-���� N,audio_44770
मांस के लिए जानवर मारने का स्थान,slaughterhouse N,audio_44771
दास,slave  N,audio_44772
टहलुआ,slave  N,audio_44773
चाकर,slave  N,audio_44774
किंकर,slave  N,audio_44775
दासत्व करना,slave  VT,audio_44776
परिश्रम करना,slave  VT,audio_44777
गुलामी करना,slave  VT,audio_44778
किङ्करता,slavery N,audio_44779
गुलामी,slavery N,audio_44780
दासता,slavery N,audio_44781
दासत्व,slavery N,audio_44782
दास सम्बन्धी,slavish A,audio_44783
दासवत,slavish A,audio_44784
कमीना,slavish A,audio_44785
नीच,slavish A,audio_44786
परिश्रमी,slavish A,audio_44787
मार डालना,slay VT,audio_44788
वध करना,slay VT,audio_44789
घात करना,slay VT,audio_44790
भारी हथौडा,sledge N,audio_44791
२. बर्फ पर चलने वाली गाडी,sledge N,audio_44792
हथौडा,sledge-������� N,audio_44793
चिकना,sleek  A,audio_44794
चमकीला,sleek  A,audio_44795
चिकना,sleek  VT,audio_44796
चमकाना,sleek  VT,audio_44797
विश्राम,sleep  N,audio_44798
आराम,sleep  N,audio_44799
नींद,sleep  N,audio_44800
निद्रा,sleep  N,audio_44801
२. मृत्यु,sleep  N,audio_44802
सुलाना,sleep  VT,audio_44803
आराम कराना,sleep  VT,audio_44804
विश्राम कराना,sleep  VT,audio_44805
२. मरना,sleep  VT,audio_44806
मारना,sleep  VT,audio_44807
सोनेवाला,sleeper N,audio_44808
२. स्लीपर,sleeper N,audio_44809
लकडी की फाट,sleeper N,audio_44810
मेंह और बर्फ या ओलों की एक साथ वर्षा,sleet  N,audio_44811
मेंह के साथ ओला या बर्फ बरसना,sleet  VT,audio_44812
आस्तीन,sleeve N,audio_44813
कपडे की बांह,sleeve N,audio_44814
बांह लगाना,sleeve VT,audio_44815
२. चुपके चुपके हंसना,sleeve VT,audio_44816
बांह से आड करके हंसना,sleeve VT,audio_44817
बर्फ पर चलने की गाडी ( बे पहिये की गाडी),sleigh N,audio_44818
जुगत,sleight N,audio_44819
धूर्तता,sleight N,audio_44820
छलबल,sleight N,audio_44821
डीठबन्दी,sleight N,audio_44822
नजरबन्दी,sleight N,audio_44823
चालाकी,sleight N,audio_44824
दुबला,slender A,audio_44825
पतला,slender A,audio_44826
क्षीण,slender A,audio_44827
निर्बल,slender A,audio_44828
फांक,slice  N,audio_44829
फांकी,slice  N,audio_44830
टुकडा,slice  N,audio_44831
२. चौडा,slice  N,audio_44832
चाकू,slice  N,audio_44833
फांक निकालना,slice  VT,audio_44834
फिसलने वाली वस्तु,slide  N,audio_44835
चिकनी और बराबर राह,slide  N,audio_44836
फिसलनी जगह,slide  N,audio_44837
फिसलाव,slide  N,audio_44838
२. मिट्टी का ढेर,slide  N,audio_44839
गिराव,slide  N,audio_44840
फिसलना,slide  VT,audio_44841
सरकना,slide  VT,audio_44842
खिसकना,slide  VT,audio_44843
रपटना,slide  VT,audio_44844
क्षीण,slight A,audio_44845
निर्बल,slight A,audio_44846
तुच्छ,slight A,audio_44847
छींटा,slight A,audio_44848
पतला,slight A,audio_44849
भूल,slight N,audio_44850
अवज्ञा,slight N,audio_44851
अपमान,slight N,audio_44852
तुच्छ जानना,slight VT,audio_44853
हल्का समझना,slight VT,audio_44854
भूल जाना,slight VT,audio_44855
पतला,slim A,audio_44856
निर्बल,slim A,audio_44857
तुच्छ,slim A,audio_44858
चिपकती हुई वस्तु,slime  N,audio_44860
लसलसी मिट्टी,slime  N,audio_44861
चिकनी मिट्टी,slime  N,audio_44862
चिकनी मिट्टी का,slimy  A,audio_44863
चिकना,slimy  A,audio_44864
लसलसा,slimy  A,audio_44865
चिपचिपा,slimy  A,audio_44866
गुलेल,sling  N,audio_44867
पत्थर फेंकने का हथियार,sling  N,audio_44868
२. गोफन,sling  N,audio_44869
३. पट्टी जो घायल हाथ आदि के लिए गले मे डाली जाती है,sling  N,audio_44870
४. छींका,sling  N,audio_44871
गुलेले से फेंकना,sling  VT,audio_44872
२. रस्सी से लटकाना,sling  VT,audio_44873
फिसल,slip N,audio_44874
खसक,slip N,audio_44875
२. भूल,slip N,audio_44876
गलती,slip N,audio_44877
३. डाली,slip N,audio_44878
४. टुकडा,slip N,audio_44879
पट्टी,slip N,audio_44880
फिसलना,slip VTI,audio_44881
बिना जाने निकल जाना,slip VTI,audio_44882
खिसकना,slip VTI,audio_44883
२. भूल करना,slip VTI,audio_44884
३. कलम करना,slip VTI,audio_44885
४. चूकना,slip VTI,audio_44886
स्लीपर,slipper N,audio_44887
बेतला जूता,slipper N,audio_44888
ढीला जूता,slipper N,audio_44889
चिकना,slippery A,audio_44890
२. अस्थिर,slippery A,audio_44891
अनिश्चित,slippery A,audio_44892
३. अपवित्र,slippery A,audio_44893
स्लीपर पहने हुए,slipshod A,audio_44894
बेतला या चपोरा जूता पहने हुए,slipshod A,audio_44895
२. बे परवाह,slipshod A,audio_44896
असावधान,slipshod A,audio_44897
चोर,slit N,audio_44898
काट,slit N,audio_44899
लम्बा छेद,slit N,audio_44900
दरार,slit N,audio_44901
लंबा लंबा चीरना,slit VT,audio_44902
काटना,slit VT,audio_44903
दरार करना,slit VT,audio_44904
फिसलना,slither VI,audio_44905
सरकना,slither VI,audio_44906
लम्बा टुकडा,sliver N,audio_44907
लंबे लंबे टुकडे काटना या फाडना,sliver VT,audio_44908
एक मस्तूल का जहाज,sloop  N,audio_44909
शराब,slop N,audio_44910
पीने की वस्तु,slop N,audio_44911
ठर्रा शराब,slop N,audio_44912
गंदला करना,slop VT,audio_44913
ढाल,slope  N,audio_44914
झुकाव,slope  N,audio_44915
झुकाना,slope  VTI,audio_44916
ढालू होना,slope  VTI,audio_44917
झुकना,slope  VTI,audio_44918
क्रमशः निम्न,sloping A,audio_44919
ढालू,sloping A,audio_44920
झुका हुआ,sloping A,audio_44921
ढलुआ,sloping A,audio_44922
२. तिरछा,sloping A,audio_44923
आलस्य,sloth  N,audio_44924
सुस्ती,sloth  N,audio_44925
काहिली,sloth  N,audio_44926
नीची दृष्टि,slouch N,audio_44927
२. गंवारू चाल,slouch N,audio_44928
उदास करना,slouch VTI,audio_44929
२. झुकाना,slouch VTI,audio_44930
झुकना,slouch VTI,audio_44931
घसाव,slough N,audio_44932
दलदल,slough N,audio_44933
कीचड,slough N,audio_44934
२. सांप की केंचुल,slough N,audio_44935
३. सुर्दार खाल,slough N,audio_44936
धीमा,slow A,audio_44937
२. आलसी,slow A,audio_44938
सुस्त,slow A,audio_44939
३. ढीला,slow A,audio_44940
अचेत,slow A,audio_44941
ठंडा,slow A,audio_44942
मन्द,slow A,audio_44943
मोटी समझ का,slow A,audio_44944
४. सचेत,slow A,audio_44945
शांत,slow A,audio_44946
अक्रियाशील,slow A,audio_44947
मिट्टी,sludge N,audio_44948
कीचड,sludge N,audio_44949
२. चूर किया हुआ बर्फ,sludge N,audio_44950
सुस्त,slug N,audio_44951
आलसी आदमी,slug N,audio_44952
२. एक प्रकार का घोंघा,slug N,audio_44953
आलसी,sluggish A,audio_44954
दीर्घमूत्री,sluggish A,audio_44955
२. धीमा,sluggish A,audio_44956
ढीला,sluggish A,audio_44957
मन्दगति,sluggish A,audio_44958
३. अक्रियाशील,sluggish A,audio_44959
गन्दी गली,slum N,audio_44960
मैला कुचैला मौहल्ला,slum N,audio_44961
ऊंघ,slumber N,audio_44962
झपकी,slumber N,audio_44963
हल्की नींद,slumber N,audio_44964
ऊंघना,slumber VI,audio_44965
झपकी लेना,slumber VI,audio_44966
ढेर,slump  N,audio_44967
२. मूल्यों में एकाएक घटती,slump  N,audio_44968
इकट्ठा करना,slump  VTI,audio_44969
२. चहबच्चा आदि में एकाएक गिर पडना,slump  VTI,audio_44970
दाग,slur N,audio_44971
चिह्न,slur N,audio_44972
२. अप्रतिष्ठा,slur N,audio_44973
हल्का अपवाद,slur N,audio_44974
सुस्ती से करना,slur VT,audio_44975
२. छिपाना,slur VT,audio_44976
३. मैला करना,slur VT,audio_44977
बिगाडना,slur VT,audio_44978
४. अपमान करना,slur VT,audio_44979
अप्रतिष्ठा करना,slur VT,audio_44980
नर्म मिट्टी,slush  N,audio_44981
कीचड,slush  N,audio_44982
सयाना,sly  A,audio_44983
२. धूर्त,sly  A,audio_44984
मक्कार,sly  A,audio_44985
कपटी,sly  A,audio_44986
३. गुप्त,sly  A,audio_44987
तडाका,smack  N,audio_44988
२. स्वाद,smack  N,audio_44989
३. चपत,smack  N,audio_44990
४. छोटा जहाज,smack  N,audio_44991
चूमना,smack  VTI,audio_44992
२. ओंठों से चपचप का शब्द करना,smack  VTI,audio_44993
३. स्वाद लेना,smack  VTI,audio_44994
४. चटखाना,smack  VTI,audio_44995
मारना,smack  VTI,audio_44996
छोटा,small  A,audio_44997
अल्प,small  A,audio_44998
क्षुद्र,small  A,audio_44999
लघु,small  A,audio_45000
थोडा,small  A,audio_45001
कम,small  A,audio_45002
२. निर्बल,small  A,audio_45003
३. तुच्छ,small  A,audio_45004
नीच,small  A,audio_45005
किसी वस्तु का छोटा या पतला भाग,small  N,audio_45006
चेचक,smallpox N,audio_45007
शीतला,smallpox N,audio_45008
तीक्ष्ण,smart  A,audio_45009
तीखा,smart  A,audio_45010
कडा,smart  A,audio_45011
२. शीघ्र,smart  A,audio_45012
फुर्तीला,smart  A,audio_45013
चतुर,smart  A,audio_45014
३. नया,smart  A,audio_45015
ताजा,smart  A,audio_45016
४. बना ठना,smart  A,audio_45017
स्मार्ट,smart  N,audio_45018
बांका,smart  N,audio_45019
छैला,smart  N,audio_45020
२. तीव्र वेदना,smart  N,audio_45021
दर्द,smart  N,audio_45022
टीस,smart  N,audio_45023
तीक्ष्ण व्यथा अनुभव करना,smart  VI,audio_45024
टीस मारना,smart  VI,audio_45025
तीव्र दुःख महसूस करना,smart  VI,audio_45026
धन जो किसी संकट से बचने के लिये दिया जाये,smart-������ N,audio_45027
हरजाना,smart-������ N,audio_45028
२. घायल सिपाहियों या मल्लाहों का इनाम,smart-������ N,audio_45029
टुकडे टुकडे करना,smash  VT,audio_45030
निरर्थक बात करना,smatter VI,audio_45031
थोडा ज्ञान रखना,smatter VI,audio_45032
अल्प ज्ञान,smattering N,audio_45033
ऊपरी ज्ञान,smattering N,audio_45034
दाग,smear  N,audio_45035
धब्बा,smear  N,audio_45036
कलंक,smear  N,audio_45037
२. चिकनी वस्तु,smear  N,audio_45038
३. मरहम,smear  N,audio_45039
चुपडना,smear  VT,audio_45040
२. लेसना,smear  VT,audio_45041
पोतना,smear  VT,audio_45042
लगाना,smear  VT,audio_45043
३. मैला करना,smear  VT,audio_45044
गन्ध,smell  N,audio_45045
बास,smell  N,audio_45046
गन्ध लेना,smell  VTI,audio_45047
सूंघना,smell  VTI,audio_45048
२. महकना,smell  VTI,audio_45049
गंध देना,smell  VTI,audio_45050
एक प्रकार की छोटी मछली,smelt  N,audio_45051
धातु को गला कर स्वच्छ करना,smelt  VT,audio_45052
धातु गलानेवाला,smelter N,audio_45053
मुस्कुराहट,smile  N,audio_45054
२. सहायता,smile  N,audio_45055
दया,smile  N,audio_45056
